word_id,word,answer,participant_id,text
arg_pisarapanui_11_page_12_43,și,135,048,arg_pisarapanui
arg_pisarapanui_11_page_12_44,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_45,"uscat,",176,048,arg_pisarapanui
arg_pisarapanui_11_page_12_46,care,125,048,arg_pisarapanui
arg_pisarapanui_11_page_12_47,au,133,048,arg_pisarapanui
arg_pisarapanui_11_page_12_48,populat,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_49,cândva,209,048,arg_pisarapanui
arg_pisarapanui_11_page_12_50,insula.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_51,Autorul,304,048,arg_pisarapanui
arg_pisarapanui_11_page_12_52,speculează,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_53,că,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_54,împuținarea,198,048,arg_pisarapanui
arg_pisarapanui_11_page_12_55,resurselor,178,048,arg_pisarapanui
arg_pisarapanui_11_page_12_56,naturale,201,048,arg_pisarapanui
arg_pisarapanui_11_page_12_57,a,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_58,condus,230,048,arg_pisarapanui
arg_pisarapanui_11_page_12_59,la,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_60,războaie,298,048,arg_pisarapanui
arg_pisarapanui_11_page_12_61,civile,179,048,arg_pisarapanui
arg_pisarapanui_11_page_12_62,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_63,la,133,048,arg_pisarapanui
arg_pisarapanui_11_page_12_64,colapsul,220,048,arg_pisarapanui
arg_pisarapanui_11_page_12_65,societății,192,048,arg_pisarapanui
arg_pisarapanui_11_page_12_66,de,128,048,arg_pisarapanui
arg_pisarapanui_11_page_12_67,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_12_68,Rapa,220,048,arg_pisarapanui
arg_pisarapanui_11_page_12_69,Nui.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_0,Lecția,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_1,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_2,care,130,048,arg_pisarapanui
arg_pisarapanui_11_page_13_3,ne-o,119,048,arg_pisarapanui
arg_pisarapanui_11_page_13_4,dă,145,048,arg_pisarapanui
arg_pisarapanui_11_page_13_5,această,169,048,arg_pisarapanui
arg_pisarapanui_11_page_13_6,carte,166,048,arg_pisarapanui
arg_pisarapanui_11_page_13_7,"minunată,",134,048,arg_pisarapanui
arg_pisarapanui_11_page_13_8,dar,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_9,"înfricoșătoare,",149,048,arg_pisarapanui
arg_pisarapanui_11_page_13_10,este,159,048,arg_pisarapanui
arg_pisarapanui_11_page_13_11,aceea,149,048,arg_pisarapanui
arg_pisarapanui_11_page_13_12,"că,",0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_13,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_14,"trecut,",276,048,arg_pisarapanui
arg_pisarapanui_11_page_13_15,populațiile,201,048,arg_pisarapanui
arg_pisarapanui_11_page_13_16,au,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_17,ales,280,048,arg_pisarapanui
arg_pisarapanui_11_page_13_18,să-și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_19,distrugă,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_20,"mediul,",175,048,arg_pisarapanui
arg_pisarapanui_11_page_13_21,prin,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_22,doborârea,434,048,arg_pisarapanui
arg_pisarapanui_11_page_13_23,copacilor,223,048,arg_pisarapanui
arg_pisarapanui_11_page_13_24,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_25,"vânătoare,",276,048,arg_pisarapanui
arg_pisarapanui_11_page_13_26,până,141,048,arg_pisarapanui
arg_pisarapanui_11_page_13_27,la,125,048,arg_pisarapanui
arg_pisarapanui_11_page_13_28,extincția,212,048,arg_pisarapanui
arg_pisarapanui_11_page_13_29,unor,134,048,arg_pisarapanui
arg_pisarapanui_11_page_13_30,specii.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_31,În,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_32,mod,170,048,arg_pisarapanui
arg_pisarapanui_11_page_13_33,"optimist,",118,048,arg_pisarapanui
arg_pisarapanui_11_page_13_34,autorul,188,048,arg_pisarapanui
arg_pisarapanui_11_page_13_35,arată,199,048,arg_pisarapanui
arg_pisarapanui_11_page_13_36,că,123,048,arg_pisarapanui
arg_pisarapanui_11_page_13_37,noi,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_38,putem,157,048,arg_pisarapanui
arg_pisarapanui_11_page_13_39,să,127,048,arg_pisarapanui
arg_pisarapanui_11_page_13_40,nu,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_41,facem,137,048,arg_pisarapanui
arg_pisarapanui_11_page_13_42,aceleași,130,048,arg_pisarapanui
arg_pisarapanui_11_page_13_43,greșeli,179,048,arg_pisarapanui
arg_pisarapanui_11_page_13_44,astăzi.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_45,Cartea,112,048,arg_pisarapanui
arg_pisarapanui_11_page_13_46,este,154,048,arg_pisarapanui
arg_pisarapanui_11_page_13_47,bine,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_48,scrisă,279,048,arg_pisarapanui
arg_pisarapanui_11_page_13_49,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_50,merită,163,048,arg_pisarapanui
arg_pisarapanui_11_page_13_51,să,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_52,fie,154,048,arg_pisarapanui
arg_pisarapanui_11_page_13_53,citită,116,048,arg_pisarapanui
arg_pisarapanui_11_page_13_54,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_55,oricine,240,048,arg_pisarapanui
arg_pisarapanui_11_page_13_56,este,151,048,arg_pisarapanui
arg_pisarapanui_11_page_13_57,preocupat,180,048,arg_pisarapanui
arg_pisarapanui_11_page_13_58,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_59,problemele,233,048,arg_pisarapanui
arg_pisarapanui_11_page_13_60,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_13_61,mediu.,214,048,arg_pisarapanui
arg_pisarapanui_11_page_2_0,Vrei,180,048,arg_pisarapanui
arg_pisarapanui_11_page_2_1,să,273,048,arg_pisarapanui
arg_pisarapanui_11_page_2_2,studiezi,123,048,arg_pisarapanui
arg_pisarapanui_11_page_2_3,istoria,169,048,arg_pisarapanui
arg_pisarapanui_11_page_2_4,insulei,253,048,arg_pisarapanui
arg_pisarapanui_11_page_2_5,Rapa,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_6,"Nui,",104,048,arg_pisarapanui
arg_pisarapanui_11_page_2_7,astfel,196,048,arg_pisarapanui
arg_pisarapanui_11_page_2_8,încât,200,048,arg_pisarapanui
arg_pisarapanui_11_page_2_9,să,148,048,arg_pisarapanui
arg_pisarapanui_11_page_2_10,ai,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_11,o,141,048,arg_pisarapanui
arg_pisarapanui_11_page_2_12,idee,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_13,despre,133,048,arg_pisarapanui
arg_pisarapanui_11_page_2_14,subiect,244,048,arg_pisarapanui
arg_pisarapanui_11_page_2_15,înainte,186,048,arg_pisarapanui
arg_pisarapanui_11_page_2_16,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_17,a,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_18,participa,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_19,la,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_20,conferință.,154,048,arg_pisarapanui
arg_pisarapanui_11_page_2_21,Prima,139,048,arg_pisarapanui
arg_pisarapanui_11_page_2_22,sursă,287,048,arg_pisarapanui
arg_pisarapanui_11_page_2_23,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_24,care,199,048,arg_pisarapanui
arg_pisarapanui_11_page_2_25,o,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_26,vei,112,048,arg_pisarapanui
arg_pisarapanui_11_page_2_27,citi,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_28,este,336,048,arg_pisarapanui
arg_pisarapanui_11_page_2_29,o,118,048,arg_pisarapanui
arg_pisarapanui_11_page_2_30,postare,260,048,arg_pisarapanui
arg_pisarapanui_11_page_2_31,pe,150,048,arg_pisarapanui
arg_pisarapanui_11_page_2_32,blog,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_33,scrisă,456,048,arg_pisarapanui
arg_pisarapanui_11_page_2_34,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_35,profesoară,304,048,arg_pisarapanui
arg_pisarapanui_11_page_2_36,pe,262,048,arg_pisarapanui
arg_pisarapanui_11_page_2_37,când,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_38,era,126,048,arg_pisarapanui
arg_pisarapanui_11_page_2_39,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_2_40,insulă.,152,048,arg_pisarapanui
arg_pisarapanui_11_page_3_0,www.blogulprofesoarei.ro/munca-de-teren/RapaNui,1269,048,arg_pisarapanui
arg_pisarapanui_11_page_3_1,Blogul,209,048,arg_pisarapanui
arg_pisarapanui_11_page_3_2,profesoarei,285,048,arg_pisarapanui
arg_pisarapanui_11_page_3_3,Postat,216,048,arg_pisarapanui
arg_pisarapanui_11_page_3_4,pe,217,048,arg_pisarapanui
arg_pisarapanui_11_page_3_5,23,0,048,arg_pisarapanui
arg_pisarapanui_11_page_3_6,"mai,",295,048,arg_pisarapanui
arg_pisarapanui_11_page_3_7,11:22,210,048,arg_pisarapanui
arg_pisarapanui_11_page_4_0,Mă,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_1,uit,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_2,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_3,fereastră,168,048,arg_pisarapanui
arg_pisarapanui_11_page_4_4,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_5,dimineață,201,048,arg_pisarapanui
arg_pisarapanui_11_page_4_6,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_7,văd,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_8,peisajul,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_9,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_10,care,156,048,arg_pisarapanui
arg_pisarapanui_11_page_4_11,m-am,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_12,deprins,328,048,arg_pisarapanui
arg_pisarapanui_11_page_4_13,să-l,387,048,arg_pisarapanui
arg_pisarapanui_11_page_4_14,îndrăgesc,247,048,arg_pisarapanui
arg_pisarapanui_11_page_4_15,"aici,",291,048,arg_pisarapanui
arg_pisarapanui_11_page_4_16,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_17,Rapa,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_18,"Nui,",0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_19,care,157,048,arg_pisarapanui
arg_pisarapanui_11_page_4_20,se,111,048,arg_pisarapanui
arg_pisarapanui_11_page_4_21,mai,178,048,arg_pisarapanui
arg_pisarapanui_11_page_4_22,numește,119,048,arg_pisarapanui
arg_pisarapanui_11_page_4_23,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_24,Insula,194,048,arg_pisarapanui
arg_pisarapanui_11_page_4_25,Paștelui.,661,048,arg_pisarapanui
arg_pisarapanui_11_page_4_26,Ierburile,532,048,arg_pisarapanui
arg_pisarapanui_11_page_4_27,și,152,048,arg_pisarapanui
arg_pisarapanui_11_page_4_28,arbuștii,217,048,arg_pisarapanui
arg_pisarapanui_11_page_4_29,sunt,148,048,arg_pisarapanui
arg_pisarapanui_11_page_4_30,"verzi,",138,048,arg_pisarapanui
arg_pisarapanui_11_page_4_31,cerul,363,048,arg_pisarapanui
arg_pisarapanui_11_page_4_32,e,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_33,"albastru,",0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_34,iar,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_35,bătrânii,277,048,arg_pisarapanui
arg_pisarapanui_11_page_4_36,"vulcani,",218,048,arg_pisarapanui
arg_pisarapanui_11_page_4_37,acum,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_38,"stinși,",396,048,arg_pisarapanui
arg_pisarapanui_11_page_4_39,se,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_40,zăresc,239,048,arg_pisarapanui
arg_pisarapanui_11_page_4_41,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_4_42,depărtare.,244,048,arg_pisarapanui
arg_pisarapanui_11_page_5_0,Sunt,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_1,un,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_2,pic,120,048,arg_pisarapanui
arg_pisarapanui_11_page_5_3,tristă,140,048,arg_pisarapanui
arg_pisarapanui_11_page_5_4,știind,144,048,arg_pisarapanui
arg_pisarapanui_11_page_5_5,că,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_6,e,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_7,ultima,154,048,arg_pisarapanui
arg_pisarapanui_11_page_5_8,mea,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_9,săptămână,164,048,arg_pisarapanui
arg_pisarapanui_11_page_5_10,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_11,insulă.,242,048,arg_pisarapanui
arg_pisarapanui_11_page_5_12,Mi-am,211,048,arg_pisarapanui
arg_pisarapanui_11_page_5_13,încheiat,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_14,activitatea,204,048,arg_pisarapanui
arg_pisarapanui_11_page_5_15,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_16,teren,223,048,arg_pisarapanui
arg_pisarapanui_11_page_5_17,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_18,mă,122,048,arg_pisarapanui
arg_pisarapanui_11_page_5_19,voi,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_20,întoarce,341,048,arg_pisarapanui
arg_pisarapanui_11_page_5_21,acasă.,292,048,arg_pisarapanui
arg_pisarapanui_11_page_5_22,"Astăzi,",158,048,arg_pisarapanui
arg_pisarapanui_11_page_5_23,voi,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_24,face,291,048,arg_pisarapanui
arg_pisarapanui_11_page_5_25,o,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_26,plimbare,254,048,arg_pisarapanui
arg_pisarapanui_11_page_5_27,printre,158,048,arg_pisarapanui
arg_pisarapanui_11_page_5_28,dealuri,129,048,arg_pisarapanui
arg_pisarapanui_11_page_5_29,și,150,048,arg_pisarapanui
arg_pisarapanui_11_page_5_30,îmi,283,048,arg_pisarapanui
arg_pisarapanui_11_page_5_31,voi,126,048,arg_pisarapanui
arg_pisarapanui_11_page_5_32,lua,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_33,rămas,370,048,arg_pisarapanui
arg_pisarapanui_11_page_5_34,bun,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_35,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_36,la,275,048,arg_pisarapanui
arg_pisarapanui_11_page_5_37,statuile,563,048,arg_pisarapanui
arg_pisarapanui_11_page_5_38,uriașe,279,048,arg_pisarapanui
arg_pisarapanui_11_page_5_39,(„moai”),504,048,arg_pisarapanui
arg_pisarapanui_11_page_5_40,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_41,care,630,048,arg_pisarapanui
arg_pisarapanui_11_page_5_42,le-am,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_43,studiat,282,048,arg_pisarapanui
arg_pisarapanui_11_page_5_44,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_45,ultimele,149,048,arg_pisarapanui
arg_pisarapanui_11_page_5_46,nouă,252,048,arg_pisarapanui
arg_pisarapanui_11_page_5_47,luni.,256,048,arg_pisarapanui
arg_pisarapanui_11_page_5_48,Iată,317,048,arg_pisarapanui
arg_pisarapanui_11_page_5_49,o,126,048,arg_pisarapanui
arg_pisarapanui_11_page_5_50,imagine,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_51,cu,0,048,arg_pisarapanui
arg_pisarapanui_11_page_5_52,aceste,175,048,arg_pisarapanui
arg_pisarapanui_11_page_5_53,statui,158,048,arg_pisarapanui
arg_pisarapanui_11_page_5_54,masive.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_0,Dacă,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_1,ai,119,048,arg_pisarapanui
arg_pisarapanui_11_page_6_2,urmărit,227,048,arg_pisarapanui
arg_pisarapanui_11_page_6_3,blogul,165,048,arg_pisarapanui
arg_pisarapanui_11_page_6_4,meu,120,048,arg_pisarapanui
arg_pisarapanui_11_page_6_5,anul,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_6,"acesta,",167,048,arg_pisarapanui
arg_pisarapanui_11_page_6_7,atunci,114,048,arg_pisarapanui
arg_pisarapanui_11_page_6_8,ai,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_9,aflat,151,048,arg_pisarapanui
arg_pisarapanui_11_page_6_10,că,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_11,populația,203,048,arg_pisarapanui
arg_pisarapanui_11_page_6_12,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_13,pe,350,048,arg_pisarapanui
arg_pisarapanui_11_page_6_14,Rapa,298,048,arg_pisarapanui
arg_pisarapanui_11_page_6_15,Nui,198,048,arg_pisarapanui
arg_pisarapanui_11_page_6_16,a,129,048,arg_pisarapanui
arg_pisarapanui_11_page_6_17,sculptat,702,048,arg_pisarapanui
arg_pisarapanui_11_page_6_18,aceste,517,048,arg_pisarapanui
arg_pisarapanui_11_page_6_19,moai,185,048,arg_pisarapanui
arg_pisarapanui_11_page_6_20,cu,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_21,sute,157,048,arg_pisarapanui
arg_pisarapanui_11_page_6_22,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_23,ani,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_24,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_25,urmă.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_26,Aceste,148,048,arg_pisarapanui
arg_pisarapanui_11_page_6_27,statui,291,048,arg_pisarapanui
arg_pisarapanui_11_page_6_28,impresionante,131,048,arg_pisarapanui
arg_pisarapanui_11_page_6_29,au,101,048,arg_pisarapanui
arg_pisarapanui_11_page_6_30,fost,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_31,tăiate,116,048,arg_pisarapanui
arg_pisarapanui_11_page_6_32,într-o,187,048,arg_pisarapanui
arg_pisarapanui_11_page_6_33,singură,433,048,arg_pisarapanui
arg_pisarapanui_11_page_6_34,"carieră,",362,048,arg_pisarapanui
arg_pisarapanui_11_page_6_35,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_36,partea,577,048,arg_pisarapanui
arg_pisarapanui_11_page_6_37,estică,219,048,arg_pisarapanui
arg_pisarapanui_11_page_6_38,a,123,048,arg_pisarapanui
arg_pisarapanui_11_page_6_39,insulei.,158,048,arg_pisarapanui
arg_pisarapanui_11_page_6_40,Unele,207,048,arg_pisarapanui
arg_pisarapanui_11_page_6_41,dintre,261,048,arg_pisarapanui
arg_pisarapanui_11_page_6_42,ele,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_43,cântăresc,232,048,arg_pisarapanui
arg_pisarapanui_11_page_6_44,mii,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_45,de,165,048,arg_pisarapanui
arg_pisarapanui_11_page_6_46,kilograme,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_47,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_48,totuși,291,048,arg_pisarapanui
arg_pisarapanui_11_page_6_49,locuitorii,203,048,arg_pisarapanui
arg_pisarapanui_11_page_6_50,din,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_51,Rapa,191,048,arg_pisarapanui
arg_pisarapanui_11_page_6_52,Nui,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_53,au,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_54,reușit,220,048,arg_pisarapanui
arg_pisarapanui_11_page_6_55,să,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_56,le,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_57,deplaseze,128,048,arg_pisarapanui
arg_pisarapanui_11_page_6_58,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_59,locuri,105,048,arg_pisarapanui
arg_pisarapanui_11_page_6_60,aflate,152,048,arg_pisarapanui
arg_pisarapanui_11_page_6_61,la,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_62,mare,247,048,arg_pisarapanui
arg_pisarapanui_11_page_6_63,distanță,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_64,de,150,048,arg_pisarapanui
arg_pisarapanui_11_page_6_65,"carieră,",314,048,arg_pisarapanui
arg_pisarapanui_11_page_6_66,fără,195,048,arg_pisarapanui
arg_pisarapanui_11_page_6_67,macarale,296,048,arg_pisarapanui
arg_pisarapanui_11_page_6_68,sau,237,048,arg_pisarapanui
arg_pisarapanui_11_page_6_69,alte,0,048,arg_pisarapanui
arg_pisarapanui_11_page_6_70,utilaje,170,048,arg_pisarapanui
arg_pisarapanui_11_page_6_71,grele.,225,048,arg_pisarapanui
arg_pisarapanui_11_page_7_0,Timp,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_1,de,117,048,arg_pisarapanui
arg_pisarapanui_11_page_7_2,mulți,192,048,arg_pisarapanui
arg_pisarapanui_11_page_7_3,"ani,",0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_4,arheologii,215,048,arg_pisarapanui
arg_pisarapanui_11_page_7_5,nu,140,048,arg_pisarapanui
arg_pisarapanui_11_page_7_6,au,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_7,găsit,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_8,o,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_9,explicație,211,048,arg_pisarapanui
arg_pisarapanui_11_page_7_10,despre,183,048,arg_pisarapanui
arg_pisarapanui_11_page_7_11,cum,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_12,au,146,048,arg_pisarapanui
arg_pisarapanui_11_page_7_13,putut,136,048,arg_pisarapanui
arg_pisarapanui_11_page_7_14,fi,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_15,deplasate,492,048,arg_pisarapanui
arg_pisarapanui_11_page_7_16,statuile.,134,048,arg_pisarapanui
arg_pisarapanui_11_page_7_17,A,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_18,fost,288,048,arg_pisarapanui
arg_pisarapanui_11_page_7_19,un,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_20,mister,185,048,arg_pisarapanui
arg_pisarapanui_11_page_7_21,până,203,048,arg_pisarapanui
arg_pisarapanui_11_page_7_22,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_23,anii,149,048,arg_pisarapanui
arg_pisarapanui_11_page_7_24,"1990,",135,048,arg_pisarapanui
arg_pisarapanui_11_page_7_25,când,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_26,o,146,048,arg_pisarapanui
arg_pisarapanui_11_page_7_27,echipă,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_28,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_29,arheologi,160,048,arg_pisarapanui
arg_pisarapanui_11_page_7_30,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_31,localnici,234,048,arg_pisarapanui
arg_pisarapanui_11_page_7_32,din,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_33,Rapa,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_34,Nui,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_35,au,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_36,demonstrat,151,048,arg_pisarapanui
arg_pisarapanui_11_page_7_37,că,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_38,moai-i,235,048,arg_pisarapanui
arg_pisarapanui_11_page_7_39,pot,276,048,arg_pisarapanui
arg_pisarapanui_11_page_7_40,fi,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_41,transportați,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_42,și,193,048,arg_pisarapanui
arg_pisarapanui_11_page_7_43,ridicați,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_44,cu,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_45,funii,266,048,arg_pisarapanui
arg_pisarapanui_11_page_7_46,făcute,213,048,arg_pisarapanui
arg_pisarapanui_11_page_7_47,din,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_48,"plante,",245,048,arg_pisarapanui
arg_pisarapanui_11_page_7_49,cu,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_50,ajutorul,263,048,arg_pisarapanui
arg_pisarapanui_11_page_7_51,unor,193,048,arg_pisarapanui
arg_pisarapanui_11_page_7_52,role,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_53,și,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_54,șenile,446,048,arg_pisarapanui
arg_pisarapanui_11_page_7_55,de,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_56,lemn,279,048,arg_pisarapanui
arg_pisarapanui_11_page_7_57,construite,234,048,arg_pisarapanui
arg_pisarapanui_11_page_7_58,din,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_59,copacii,244,048,arg_pisarapanui
arg_pisarapanui_11_page_7_60,masivi,291,048,arg_pisarapanui
arg_pisarapanui_11_page_7_61,care,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_62,în,330,048,arg_pisarapanui
arg_pisarapanui_11_page_7_63,trecut,162,048,arg_pisarapanui
arg_pisarapanui_11_page_7_64,creșteau,204,048,arg_pisarapanui
arg_pisarapanui_11_page_7_65,în,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_66,mare,229,048,arg_pisarapanui
arg_pisarapanui_11_page_7_67,număr,142,048,arg_pisarapanui
arg_pisarapanui_11_page_7_68,pe,0,048,arg_pisarapanui
arg_pisarapanui_11_page_7_69,insulă.,161,048,arg_pisarapanui
arg_pisarapanui_11_page_7_70,Misterul,187,048,arg_pisarapanui
arg_pisarapanui_11_page_7_71,statuilor,498,048,arg_pisarapanui
arg_pisarapanui_11_page_7_72,fusese,111,048,arg_pisarapanui
arg_pisarapanui_11_page_7_73,dezlegat.,123,048,arg_pisarapanui
arg_pisarapanui_11_page_8_0,Dar,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_1,a,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_2,rămas,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_3,un,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_4,alt,200,048,arg_pisarapanui
arg_pisarapanui_11_page_8_5,mister.,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_6,Ce,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_7,s-a,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_8,întâmplat,0,048,arg_pisarapanui
arg_pisarapanui_11_page_8_9,cu,0,048,arg_pisarapanui
